3c44df3672100a011a334b67eea24366,278742.0
dadb874cf55015dada2a22cc32c1eda9,221063.0
6234321dd90179936aa89249d23d256d,154562.0
ac57d463deafd198f817244255e80019,129903.0
8c6accdc08a5bcbdd15cc07420d92e2e,121954.0
ff1aac986bffd1fd1655f87ec03c1f83,116771.0
c08b14735cd16cae4fbfb9b636320639,112874.0
7de0b23e91fd1db3bfb5b37cb92936ae,107803.0
535fe8fe1d20a5bb61913b00b0770f28,98926.0
79cfb7be683bc08e6638683fb4b54676,96725.0
8ebe701cf6fe9fecac2a0d2ba0f74884,84258.0
463c97a896103f32fb7c55be1bc8c281,79570.0
1348bfd291acd6dd06a913ad31f9027a,75083.0
5860cc6b25ff1fb442cebc29360c8f8d,63215.0
4930259bd49c22b2f16d8ff3fe7e9f1c,59976.0
502fdc648d6eac5cd6cf007ff357f737,58996.0
6dc87c38d6e9e6698490ff74a338d193,57414.0
d798f8dc15cd25304cd90385b3474bbb,52456.0
c90914b955e948b0bc3cb48e99856f31,47031.0
edc5bc665b46217f883b3b521f19d608,42056.0
9ee8e39c88b826bd1bfc99589655f49d,39436.0
b0e36c2505ab53affc8d31b8368ae538,34371.0
0b36456e31ae8eb3bba07561d75f3ecf,33793.0
82b6c354b7ec06e18a5d0be27579e20f,32210.0
fa1d2f5e1d955ce2c4c3cea4fbaec94b,31549.0
56758836e2fc766051d575e08978cdec,29987.0
78426b7cf553e7768c26fbea3e81f2e9,29278.0
1ee9330d696179b0734532a01bf18952,29233.0
ad466bdeda507c6c8b5e09e73ac079bc,28393.0
54fde34b2ccb8775a7706a21381af659,27327.0
73b17670a772019931a795b8cd848936,24780.0
0e3f9197279b7cbc671a6196e6a196f0,24576.0
4cc05c80dea879520fce032cb6555f62,23875.0
e869287fa71add44f6f5eef775389b37,23685.0
27141376a2aa39c2ecaccb74f61adb99,23407.0
7a199378c70bfd0040603527b43f794d,22842.0
3e1a1bffd8f3c4c02c34162195f70585,22808.0
e11cb2911aeaeb30eb0041b063506871,22801.0
b902443fbf36d9390d212daef4f9bb11,22084.0
398e16e44c2a2cae4fdc5aa464684068,21525.0
83f45488b78a04989136fdfe184ec0e8,21035.0
67c7560591497e27b39e335b0cb73f79,20775.0
5db9ef864b8d0cc4d017a661fc561bf1,20679.0
bd64be31c125f8956801b66c62a22223,20495.0
45127f608cc1fcfeffc2026d2ade2c97,19637.0
1425e15873d195069187835070016687,19617.0
