16eba94d80dfbdd138e6a457d2746adb,32526.0
9a12d6feb273fb305b231be27b377a02,27221.0
27013979b718edebcf0116c3b371c4f7,27157.0
73b17670a772019931a795b8cd848936,24181.0
399bcf0feb12a20ca0731d8d65268dae,22576.0
4972fcbd85f2915686f41a5fa398a02e,22007.0
a5b765041d7153e6e9b326527f375d89,19677.0
ee0ee1a5cbe02c2068af992af2fa9c0c,15973.0
3b092a59cd0e2d57483420cc994ec49c,15919.0
e18e57dcbb611101406f8fb1d180b8a1,15873.0
690e1feb9045885e9fafa52cfd4d6a05,15450.0
15e9787e22b412a6ae3c9fa0fa2ff442,14933.0
3eaea6032cd88394cba0e99c2836e64e,14718.0
3b17bc4edbddbe11a9a573e5eebf8d66,14597.0
6bfe344f19a8f1df9dd976467aebe569,12292.0
bda6b6e7da7508c68057140e7bd6cd8d,11784.0
5324b49c8732221afba3ca0699e02fe1,11687.0
3754f776a2ec3065bb2588f00ad486d6,11603.0
376917760e5aa918592416e980809536,11388.0
1d567135f7dc7dd884fe9157642f9fa6,10760.0
6234321dd90179936aa89249d23d256d,9739.0
bd64be31c125f8956801b66c62a22223,9689.0
476ee1e58388dfab6f1796baab4dc203,9547.0
87cc4e819670b67da655d68008dbba4f,9005.0
964f4677a8ea31cce60d46326065323b,8982.0
9171cba1631b9a713a9d4c2e1c3408f0,8769.0
0ac7d4cacbb81c9c8182426c988a1c21,8609.0
adbfa26b4430c3d6586e392fcb1d8a16,8399.0
f7e4e2e7168bd31475b23ec811a9e0c6,8138.0
335003e2c98aba3bd7e91022b14749d1,8047.0
8946bfb8eed3cbc101820f07e9ad563f,7927.0
d3d0c60c1542c8615b38429fa0effc33,7885.0
7ab1bc6052053650189083370055ae66,7531.0
e125250350eb41999febd079266ce58f,7240.0
07d05a9cba0df11f278b17a0ea24eed3,7200.0
b9d6b7bdef86bc40fcc29b9636fbe9df,7051.0
202d02e41ebc9e37909510c3bf6b7047,6890.0
9c9210d344e78f933f4aa6da483f6683,6399.0
6c36809e5d98ab855c5ef2b8534596d3,6359.0
a7349158042db779f7c9734e0b320a88,6164.0
b89075e3356afd5634655288c5a3d1b8,6044.0
ac57d463deafd198f817244255e80019,6010.0
0d3070fc8b167415b2805f257af542e1,5970.0
e869287fa71add44f6f5eef775389b37,5877.0
0635a6fa3ee82e3082435d8b170fb4a2,5832.0
3dde71f356edd134418bca30d7e62d86,5797.0
c6622e664d267eff5fda9b16f5c5ecfa,5652.0
b0ca18d6c2e73192da51470571012421,5574.0
c79b3d87e705bf6859d8b3a8a57577f9,5425.0
67c7560591497e27b39e335b0cb73f79,5234.0
0dd4b0666967bf9b871bd715856f4704,5215.0
7f8b90a32aa7cec1f34061cad0adc662,5194.0
c64278b7c0c20b3412e0cf6b3bd546fb,5140.0
