dadb874cf55015dada2a22cc32c1eda9,79257.0
6234321dd90179936aa89249d23d256d,45408.0
3c44df3672100a011a334b67eea24366,44150.0
c08b14735cd16cae4fbfb9b636320639,24887.0
463c97a896103f32fb7c55be1bc8c281,24273.0
1348bfd291acd6dd06a913ad31f9027a,23268.0
4930259bd49c22b2f16d8ff3fe7e9f1c,20522.0
c90914b955e948b0bc3cb48e99856f31,20425.0
ff1aac986bffd1fd1655f87ec03c1f83,20091.0
8ebe701cf6fe9fecac2a0d2ba0f74884,19882.0
0e3f9197279b7cbc671a6196e6a196f0,16289.0
82b6c354b7ec06e18a5d0be27579e20f,16256.0
21a927f3f4356cffe13c61089e068363,12850.0
ad466bdeda507c6c8b5e09e73ac079bc,11916.0
3e1a1bffd8f3c4c02c34162195f70585,11810.0
535fe8fe1d20a5bb61913b00b0770f28,11241.0
fa1d2f5e1d955ce2c4c3cea4fbaec94b,11104.0
1ee9330d696179b0734532a01bf18952,9936.0
8c6accdc08a5bcbdd15cc07420d92e2e,9867.0
502fdc648d6eac5cd6cf007ff357f737,9132.0
9ee8e39c88b826bd1bfc99589655f49d,8328.0
350715558fc9870039b34bc1f1dff39f,8223.0
ac57d463deafd198f817244255e80019,7960.0
060ad74f883f17969802b68f5cb21cd9,7787.0
7de0b23e91fd1db3bfb5b37cb92936ae,7726.0
2caeda0dc86800e5fbf42df3a8f43997,7475.0
0e25949e9c8d66c4a859bda8cc43c676,7474.0
693208a49f0ca47147f722309f2260e5,7382.0
2a1c5924e2d2c205da15009114b98969,7336.0
5860cc6b25ff1fb442cebc29360c8f8d,7098.0
eeddabbe4a6eb2d07c8f3e87133624c5,6941.0
6dc87c38d6e9e6698490ff74a338d193,6446.0
56758836e2fc766051d575e08978cdec,6438.0
73b17670a772019931a795b8cd848936,6360.0
bec7a6c28b061712aa76cc0ed7188b5f,6044.0
bd64be31c125f8956801b66c62a22223,5573.0
b0e36c2505ab53affc8d31b8368ae538,5383.0
54fde34b2ccb8775a7706a21381af659,5330.0
bf0f3ada36af7e7425a1704816ee743a,5288.0
f1488547c5b3ac5e9884c0c10bf925c1,5117.0
caacf902f6de815cd8b8a6016886dcd9,4831.0
d312696f9c5dd29a9ff4335111617ce2,4386.0
b902443fbf36d9390d212daef4f9bb11,4377.0
a7910b30d9c175f4743f7561371a564b,4244.0
3dde71f356edd134418bca30d7e62d86,4055.0
edbf7f6589deb72806f042ec4185d195,4015.0
08dd9f8036267148e2dc831fbb594689,3896.0
d69d4a77004890210b10fd5352669f53,3834.0
fd73a9882c920666a4f57dccc7707b10,3823.0
fa62c11fef73a6c8521f03d386964627,3805.0
83f45488b78a04989136fdfe184ec0e8,3738.0
7e3d0fb80c8a2dae791cd603a6134306,3646.0
8586c9cfb80eb43753e226004e0348e6,3146.0
4ce0afbaae4138f34580aa9f62b7a0fd,3029.0
952e5002e4ecc26e98fbeb9f1cb4eca2,3009.0
aac9f40c2529e5fd97e02420224a3f24,2945.0
fa2c3310c83195e117798d944f1e7f29,2784.0
acaddcc70d590a9e203dd7607ae7f81a,2772.0
c20426ddaeb8e0da96f8636bab28913a,2768.0
e323229f0abad2274dd6aaeee42c528f,2745.0
9d50123abdf24032e2e48ef50c5cb359,2668.0
9a1c51771a17b757b706f4190ab6c7d5,2597.0
0b36456e31ae8eb3bba07561d75f3ecf,2555.0
0184c519721ace2cda592a18fff23bf8,2528.0
1355fe25067880b3c8894a4fbdcb825e,2482.0
08e700017fcf7b2701ed3ce0ccd3f3ae,2457.0
59e7905a3f3aee121d8cd7525b984ca9,2401.0
14a999ac116871041248e75a737e4362,2386.0
7a65b081641bfe6e58b936f3c745b1eb,2293.0
2dbe3f56321928bbcd74a153e68bcfc9,2185.0
3d92118281c6ee2b33587074bf6f46bf,2172.0
a8e50abde041a168367dd6afa0769f28,2129.0
bedc1c5044044b5bfc67d736e3efe3ee,2117.0
991bcf92d4e485a9895e33781cb8df50,2109.0
dac315df3c6ffdaac8f5fec73a0479fa,2052.0
04d285e2e61119429cac6cf4a8b4dad2,2018.0
19214e55c2623eae2085b600d2111664,1967.0
07e7ec8cf9f2147b639a23a11d3e0930,1933.0
c15ba087e2eda8c9a27699cf58ae16b4,1924.0
3de0414f4c8eb7fde19aec43e71687ce,1918.0
78426b7cf553e7768c26fbea3e81f2e9,1914.0
e34917a010909897fbbaa865606a9cd7,1884.0
e58a56d4b58102fc4cc4da800a200862,1863.0
07bf22aeda5a7b593e994b548cd28035,1824.0
a678fc12f8ade13c2f9c76d3d5c1cea0,1803.0
40c7755758ea21a52cf99caae3ff8a72,1782.0
e11cb2911aeaeb30eb0041b063506871,1744.0
5fbaa1bbad4e8985376fb6e0ed7336bb,1737.0
30aa6c548bacaca79726de37ce205c5e,1711.0
1fe23cb09704fa59e0d62fb7da75829c,1674.0
d798f8dc15cd25304cd90385b3474bbb,1611.0
42cbd4a3539bd905792a04511582905e,1603.0
34561f902bdd50d502f4dead584acf01,1555.0
27013979b718edebcf0116c3b371c4f7,1532.0
a0852d6c3110aeff5d0eeec5208fadee,1496.0
d5baa18d1ea3e0c26238b80e48cf1998,1464.0
e4c71dc9b1a49bfbf653eae343b1c66e,1462.0
90bed9d1f98f7fbabfbfa3cd9b9738b4,1453.0
1425e15873d195069187835070016687,1446.0
9084cda2f010530562ba30eebeb7d193,1436.0
8ce931b0c99ad5ed648c25483c1ca492,1428.0
89fe6e5ed5c6e922a186ba93425a6e17,1418.0
be80912e2fee0d120aef1d6e5e9af07f,1410.0
270cf0642a9a1256985856a2283908dc,1369.0
9a80ae17cd96f925699d74507d258fe1,1368.0
e518bcf91d5a7c3e5d1c599a3fcf09be,1367.0
146a9bd7f1b84b8c9cb99950ff952225,1357.0
0ca580951d481dd4edd9672faf1ca5f8,1337.0
c6622e664d267eff5fda9b16f5c5ecfa,1333.0
9b101f5acb6c095f2374e97967884de4,1327.0
1018db31557716299bcd154e458a15e4,1323.0
97f6c3d89f86bb271f74cefdca9b8217,1322.0
41c6d37239a0b3d568255cfbcf5fd3bf,1304.0
5db9ef864b8d0cc4d017a661fc561bf1,1283.0
0456009c98353a4a0aaeebb201218e3b,1282.0
1f643bf4ff2f9a59d5dab5f38bf1babc,1253.0
71fdbb939b8a1e633a10ae9f5766bbb2,1244.0
27527fb1c9efc31e22ac398663eb02d0,1243.0
aa5460b4bf95662bd7104348424d493f,1235.0
315719cfd5de4cf2bcb4909a2f3c1d92,1216.0
023e97a853748e62853787f60358666b,1193.0
a61f368e16f542a6c7c1f3845802e172,1180.0
c108a4de018c2a33d3dfe180486f7526,1178.0
524a0f5b93e55fb9fd0b2cb5d8de81d8,1171.0
6a1c907b19c005a65fba97c071827561,1169.0
a9ee80db09496d8e4ac6d3ff2b5df996,1168.0
afc79ca840964a9aa83d4522202efbb8,1125.0
cef45b97ab32b9245e3aba8bd42f8d09,1124.0
13fcc68b05471ed7d6e6b08c29e2a51c,1121.0
3568cc200fd2fb3fdc7e696b75d42356,1119.0
ea93c2837abadbf926ffe8db19d85d23,1107.0
60e3d85bfc072d52e3223466a7047f73,1105.0
fed01827e216cfdda0c6712324d974c6,1100.0
edc5bc665b46217f883b3b521f19d608,1099.0
e9da5b9506c3785ea0241a44f94df7ec,1095.0
6c304aec5769b06383658008c1e6a94a,1057.0
94225777aa9474a8d15f464bd9bac8a1,1051.0
77dd71acfd170a9a75ec88d777517241,1049.0
c1c65fe3ca15a6147ca0054c51bc4b5f,1032.0
1f777d1278bac5dbc0e46edc87b7838f,1024.0
91a14d8e7d14cd360758d20ac8e2e3d1,1018.0
8e01bb5a84a399f80d36e3e4811929e1,1015.0
