dadb874cf55015dada2a22cc32c1eda9,117961.0
6234321dd90179936aa89249d23d256d,69793.0
8ebe701cf6fe9fecac2a0d2ba0f74884,54256.0
c08b14735cd16cae4fbfb9b636320639,50841.0
ac57d463deafd198f817244255e80019,47280.0
3c44df3672100a011a334b67eea24366,46203.0
4930259bd49c22b2f16d8ff3fe7e9f1c,31699.0
5860cc6b25ff1fb442cebc29360c8f8d,28107.0
1348bfd291acd6dd06a913ad31f9027a,27716.0
c90914b955e948b0bc3cb48e99856f31,26318.0
463c97a896103f32fb7c55be1bc8c281,23598.0
7de0b23e91fd1db3bfb5b37cb92936ae,21490.0
b0e36c2505ab53affc8d31b8368ae538,20355.0
45127f608cc1fcfeffc2026d2ade2c97,19628.0
9ee8e39c88b826bd1bfc99589655f49d,15285.0
54fde34b2ccb8775a7706a21381af659,15017.0
502fdc648d6eac5cd6cf007ff357f737,14614.0
14a999ac116871041248e75a737e4362,14280.0
5db9ef864b8d0cc4d017a661fc561bf1,13983.0
e30fb319e96c92f7a201496f107c493b,13391.0
535fe8fe1d20a5bb61913b00b0770f28,11781.0
82b6c354b7ec06e18a5d0be27579e20f,11698.0
ad466bdeda507c6c8b5e09e73ac079bc,11377.0
b2b16d1fbafaa61ce08062a88fb915b2,11072.0
3e1a1bffd8f3c4c02c34162195f70585,10984.0
1ee9330d696179b0734532a01bf18952,10817.0
fa1d2f5e1d955ce2c4c3cea4fbaec94b,10599.0
ff1aac986bffd1fd1655f87ec03c1f83,10119.0
f491426c118ba43fea6205d61ce7a293,10102.0
60e3d85bfc072d52e3223466a7047f73,10032.0
0e25949e9c8d66c4a859bda8cc43c676,9549.0
e11cb2911aeaeb30eb0041b063506871,9352.0
0b36456e31ae8eb3bba07561d75f3ecf,9153.0
644e1a4aa7aaf9d51fdf16cda7bb80da,9132.0
2a1c5924e2d2c205da15009114b98969,8639.0
4cc05c80dea879520fce032cb6555f62,8361.0
bec7a6c28b061712aa76cc0ed7188b5f,7833.0
27141376a2aa39c2ecaccb74f61adb99,7416.0
13fcc68b05471ed7d6e6b08c29e2a51c,7356.0
8c6accdc08a5bcbdd15cc07420d92e2e,6901.0
0e3f9197279b7cbc671a6196e6a196f0,6786.0
bedc1c5044044b5bfc67d736e3efe3ee,6454.0
73b17670a772019931a795b8cd848936,6444.0
bd64be31c125f8956801b66c62a22223,6408.0
78426b7cf553e7768c26fbea3e81f2e9,6286.0
edbf7f6589deb72806f042ec4185d195,6184.0
3e96cebe057e93220657958a8c2d2f2e,6142.0
caacf902f6de815cd8b8a6016886dcd9,6102.0
8586c9cfb80eb43753e226004e0348e6,6006.0
08dd9f8036267148e2dc831fbb594689,5970.0
90bed9d1f98f7fbabfbfa3cd9b9738b4,5922.0
56758836e2fc766051d575e08978cdec,5686.0
350715558fc9870039b34bc1f1dff39f,5388.0
e869287fa71add44f6f5eef775389b37,5340.0
30aa6c548bacaca79726de37ce205c5e,5236.0
695f94e85adb8cc6b7753625c7f7b483,5040.0
6a1c907b19c005a65fba97c071827561,4988.0
83f45488b78a04989136fdfe184ec0e8,4983.0
269a1f0ceebb0b5b4136f44c09ea8c92,4911.0
fd73a9882c920666a4f57dccc7707b10,4903.0
1018db31557716299bcd154e458a15e4,4707.0
063042e4da57d471d2cc48a06393f9b0,4586.0
b0951f55ee2f93b9e67af6827d9d3433,4564.0
94225777aa9474a8d15f464bd9bac8a1,4393.0
6ee30b7b9f6367ff45f1fd7c4f735d29,4376.0
7a65b081641bfe6e58b936f3c745b1eb,4370.0
b902443fbf36d9390d212daef4f9bb11,4308.0
664d9a4c5056cea91e52d439a3172118,4138.0
13122398f80d6cf5c2ed01365a974b50,4137.0
1f643bf4ff2f9a59d5dab5f38bf1babc,4118.0
aac9f40c2529e5fd97e02420224a3f24,4098.0
398e16e44c2a2cae4fdc5aa464684068,4094.0
ed452deddafa1b78e24d7cbe74d7696a,4016.0
28ffd33d944554208496002eab18e14d,3962.0
01daf5fe96e1aa9fcc8a50d1767fcfb5,3959.0
7e3d0fb80c8a2dae791cd603a6134306,3949.0
be80912e2fee0d120aef1d6e5e9af07f,3948.0
